company,title,description,url,publishedAt,source,label,score,prob_negative,prob_neutral,prob_positive
Solana,Trump’s tariff on China spurs record $10 billion volume for Bitcoin funds,"Crypto-based funds attracted $3.17 billion in new capital, even as markets reeled from tariff-related tensions between the United States and China, according to CoinShares weekly report. On Oct. 10, President Donald Trump announced that the US could raise tar…",https://cryptoslate.com/bitcoin-remains-king-with-2-67b-inflow-in-turbulent-market/,2025-10-13T15:00:33Z,CryptoSlate,negative,0.9341809749603271,0.9341809749603271,0.05676421895623207,0.00905479397624731
Solana,CME Group launches Solana and XRP futures options,"CME's launch of Solana and XRP futures options signals growing institutional crypto adoption, enhancing risk management and hedging strategies.
The post CME Group launches Solana and XRP futures options appeared first on Crypto Briefing.",https://cryptobriefing.com/cme-group-cftc-regulated-options-solana-xrp/,2025-10-13T14:09:39Z,Crypto Briefing,neutral,0.999651312828064,0.00034845431218855083,0.999651312828064,2.2138722499676078e-07
Solana,A state-backed crypto fund just made its first buy — and it wasn’t Bitcoin,"A sovereign crypto fund surprised markets by making its first investment in BNB, rather than Bitcoin. This is a big, bold move in Kazakhstan’s strategy.",https://cointelegraph.com/explained/state-backed-crypto-fund,2025-10-13T14:00:00Z,Cointelegraph,negative,0.5007556080818176,0.5007556080818176,0.4987645149230957,0.00047984818229451776
Solana,Final Flash Sale: Save up to $624 on your TechCrunch Disrupt 2025 pass — Ends Oct 17,"The final countdown to Disrupt 2025! Save up to $624 on your pass before prices rise Friday, October 17 at 11:59 p.m. PT. Join 10,000+ founders, investors, and operators for 200+ sessions, 250+ leaders, 300+ showcasing startups, and Startup Battlefield 200. R…",https://techcrunch.com/2025/10/13/final-flash-sale-save-up-to-624-on-your-techcrunch-disrupt-2025-pass-ends-friday/,2025-10-13T14:00:00Z,TechCrunch,negative,0.9939109086990356,0.9939109086990356,0.0060864766128361225,2.596796093712328e-06
Solana,Final flash sale: Save up to $624 on your TechCrunch Disrupt 2025 pass — ends October 17,"The final countdown to Disrupt 2025! Save up to $624 on your pass before prices rise Friday, October 17 at 11:59 p.m. PT. Join 10,000+ founders, investors, and operators for 200+ sessions, 250+ leaders, 300+ showcasing startups, and Startup Battlefield 200. R…",https://techcrunch.com/2025/10/13/final-flash-sale-save-up-to-624-on-your-techcrunch-disrupt-2025-pass-ends-october-17/,2025-10-13T14:00:00Z,TechCrunch,negative,0.994541347026825,0.994541347026825,0.005456095095723867,2.585387164799613e-06
Solana,Solana DEXs must focus on building resilient markets,"Solana DEX volumes crashed 65% as memecoin trading collapsed, exposing shallow liquidity pools. Building deep markets for Bitcoin and stablecoins ensures long-term survi",https://cointelegraph.com/news/solana-resilient-markets,2025-10-13T13:30:00Z,Cointelegraph,positive,0.8235830664634705,0.1754922717809677,0.0009246578556485474,0.8235830664634705
Solana,"BitMEX Launches Uptober Carnival: Win from a $1,000,000 Prize Pool","BitMEX announced today the launch of its Uptober Carnival, allowing traders to compete for their share of a 1,000,000 USDT prize pool and other rewards.",https://www.globenewswire.com/news-release/2025/10/13/3165571/0/en/BitMEX-Launches-Uptober-Carnival-Win-from-a-1-000-000-Prize-Pool.html,2025-10-13T13:15:00Z,GlobeNewswire,neutral,0.9892599582672119,0.010712115094065666,0.9892599582672119,2.793733074213378e-05
Solana,MMA.INC Updates on Revolutionary Crypto and Web3 Platform to Convert 700 Million Global MMA Fans to Participants,Highlights  MMA.INC’s platform enables the community to ‘Get Paid to Train’ through tokenized rewards and cryptocurrencyExpecting to release an MMA.INC......,https://www.globenewswire.com/news-release/2025/10/13/3165568/0/en/MMA-INC-Updates-on-Revolutionary-Crypto-and-Web3-Platform-to-Convert-700-Million-Global-MMA-Fans-to-Participants.html,2025-10-13T13:05:00Z,GlobeNewswire,neutral,0.5362880825996399,0.4636877179145813,0.5362880825996399,2.423425394226797e-05
Solana,These 3 Next 1000x Cryptos Could Outlast the Market as Tether CEO Backs Bitcoin’s Durability,"Quick Facts: 1️⃣ Tether CEO Paolo Ardoino reaffirmed that Bitcoin and gold will outlast every fiat currency, echoing Tether’s strategy of holding both as reserve assets. 2️⃣ $BTC is up 23% YTD and gold 55.95%, while the U.S. dollar index has fallen nearly 9%.…",https://bitcoinist.com/these-next-1000x-cryptos-smart-bet-tether-ceo-praises-bitcoin/,2025-10-13T13:03:55Z,Bitcoinist,negative,0.6056503653526306,0.6056503653526306,0.3922235667705536,0.0021260385401546955
Solana,Crypto Funds See $3.17B Weekly Inflows Despite US–China Tariff Turmoil,"Digital asset funds logged $3.17 billion in inflows last week, defying market turbulence triggered by renewed US–China tariff tensions. Key Takeaways...",https://cryptonews.com/news/crypto-funds-see-3-17b-weekly-inflows-despite-us-china-tariff-turmoil/,2025-10-13T12:20:03Z,Cryptonews,negative,0.9115372896194458,0.9115372896194458,0.06402203440666199,0.02444060891866684
Solana,Morning Minute: $19B Wiped Out in Crypto's Biggest Liquidation Ever,"Friday's crash, which saw billions of dollars in crypto liquidations, is now being chalked up to a misunderstanding between Trump and China.",https://decrypt.co/344038/morning-minute-19b-wiped-out-in-cryptos-biggest-liquidation-ever,2025-10-13T12:11:51Z,Decrypt,positive,0.999127209186554,0.000864441622979939,8.397842066187877e-06,0.999127209186554
Solana,Crypto trader bags $160 million profit as Trump’s market bloodbath wipes out billions - here's how he did it,Crypto market crash: A crypto whale made over 160 million dollars. This profit came from a massive short bet on Bitcoin and Ethereum. The bet was timed perfectly just before markets crashed. The crash followed a surprise tariff announcement by US President Do…,https://economictimes.indiatimes.com/news/international/us/crypto-trader-bags-160-million-profit-as-trumps-market-bloodbath-wipes-out-billions-heres-how-he-did-it/articleshow/124526058.cms,2025-10-13T12:04:43Z,The Times of India,positive,0.5790838003158569,0.1729026436805725,0.24801352620124817,0.5790838003158569
Solana,Most Coordinated Attack In Crypto History? What Led To $19 Billion In Losses As Bitcoin Price Crashed,"The biggest crypto market crash came and went over the weekend, but the effects still linger on. Bitcoin, Ethereum, and nearly every major digital asset suffered price crashes, and what began as a panic over former US President Donald Trump’s surprise 100% ta…",http://www.newsbtc.com/news/most-coordinated-crypto-attack/,2025-10-13T12:00:07Z,newsBTC,positive,0.9999957084655762,1.8273893829245935e-06,2.441614469717024e-06,0.9999957084655762
Solana,Unblock Your Savings: Why Blockchain Will Cut Your Cross-Border Transaction Fees by 30%,"Reduce your cross-border transaction fees by up to 30% with blockchain-powered payments. Learn how Wise, Revolut, and Ripple help freelancers, small businesses, and global payers save money and send funds faster.",https://www.ibtimes.com/unblock-your-savings-why-blockchain-will-cut-your-cross-border-transaction-fees-30-3786730,2025-10-13T11:56:25Z,International Business Times,neutral,0.9988237023353577,0.0011570235947147012,0.9988237023353577,1.933573184942361e-05
Solana,Centralized crypto exchanges underreport liquidations: Hyperliquid CEO,"Both Hyperliquid CEO Jeff Yan and CoinGlass warned that centralized exchanges, such as Binance’s current liquidation reporting system, likely underreport the actual number of liquidations.",https://cointelegraph.com/news/centralized-crypto-exchanges-undrerreport-liquidadations-even-100x-hyperliquid-ceo,2025-10-13T11:43:18Z,Cointelegraph,positive,0.9993367791175842,0.0006522717303596437,1.0893440048675984e-05,0.9993367791175842
Solana,"Kalshi is the early leader in prediction markets, but its rival Polymarket is worth nearly twice as much. Why?","Polymarket is a crypto-native company, which could put it in position for a windfall.",https://fortune.com/crypto/2025/10/13/kalshi-polymarket-valuation-crypto-token-premium-prediction-markets/,2025-10-13T11:27:01Z,Fortune,neutral,0.9948150515556335,0.0015217417385429144,0.9948150515556335,0.0036631140392273664
Solana,Digital asset funds pull in $3.17 billion even as AUM dips 7% on tariff scare last week: CoinShares,Friday saw a record daily trading volume of $15.3 billion.,https://blockspace.media/insight/digital-asset-funds-pull-in-3-17-billion-even-as-aum-dips-7-on-tariff-scare-last-week-coinshares/,2025-10-13T11:24:37Z,Blockspace.media,neutral,0.9999951124191284,7.932859489301336e-07,0.9999951124191284,4.031855951325269e-06
Tesla,How Thomson Reuters Became A Gen AI Powerhouse,"This edition of the Forbes CEO newsletter looks at how the company brought AI to its legal software platform, and how it plans to transform its other offerings.",https://www.forbes.com/sites/ceo/2025/10/13/how-thomson-reuters-became-a-gen-ai-powerhouse/,2025-10-13T16:43:16Z,Forbes,negative,0.9999819993972778,0.9999819993972778,1.7849406503955834e-05,9.404397616208371e-08
Tesla,BREAKING: President Trump Axes Chief Saboteur!,"President Trump has just ousted Sergio Gor, the man many believe to be the Hatchet Man behind the sabotage of the Trump/Musk relationship. Sergio Gor previously served as director of the Office of Presidential Personnel, controlling hiring and firing across t…",https://freerepublic.com/focus/f-news/4346116/posts,2025-10-13T16:38:24Z,Freerepublic.com,negative,0.9999566078186035,0.9999566078186035,4.266409177944297e-06,3.910497252945788e-05
Tesla,Taiwan Semi (TSM) is Going to $400,Top semi foundry is the backbone of the AI economy and makes NVIDIA magic possible,https://finance.yahoo.com/news/taiwan-semi-tsm-going-400-163200307.html,2025-10-13T16:32:00Z,Yahoo Entertainment,neutral,0.9481884241104126,0.05169586464762688,0.9481884241104126,0.00011574626842048019
Tesla,"Investors Purchased 33% of Single-Family Homes In Q2, Report Finds","Real estate investors made just over one-third of all single-family home purchases in Q2, according to the Q2 2025 Investor Pulse Report from BatchData and...",https://finance.yahoo.com/news/investors-purchased-33-single-family-163104147.html,2025-10-13T16:31:04Z,Yahoo Entertainment,negative,0.9999929666519165,0.9999929666519165,2.316105337740737e-06,4.806057404493913e-06
Tesla,Thousands of Tesla owners join class action lawsuit over ‘Full Self-Driving’ in Australia,"Thousands of Tesla owners have reportedly joined a class action lawsuit against the automaker in Australia over false claims about its ‘Full Self-Driving’ (FSD) package.



 more…",http://electrek.co/2025/10/13/thousands-of-tesla-owners-join-class-action-lawsuit-over-full-self-driving-in-australia/,2025-10-13T16:29:48Z,Electrek,positive,0.643441915512085,0.30991363525390625,0.04664446786046028,0.643441915512085
Tesla,"Tesla stock rebounds, EV maker announces Shanghai factory Q4 ramp up","rebounded on Monday along with the broader market as President Trump downplayed his recent tough talk on China. But Tesla is also making some waves in China.
As reported by Reuters, Tesla vice president Tao Lin posted on Weibo that Tesla's Shanghai gigafactor…",https://biztoc.com/x/0f3f1202b93bd067,2025-10-13T16:23:29Z,Biztoc.com,neutral,0.9686706066131592,0.009410840459167957,0.9686706066131592,0.02191857062280178
Tesla,"Tesla can't sell it's Cybertrucks, so Musk makes SpaceX and xAi buy them [Fail]","Tesla can't sell it's Cybertrucks, so Musk makes SpaceX and xAi buy them",https://www.fark.com/comments/13843336/Tesla-cant-sell-its-Cybertrucks-so-Musk-makes-SpaceX-xAi-buy-them,2025-10-13T16:05:03Z,Fark.com,negative,0.9979289770126343,0.9979289770126343,2.9904849725426175e-05,0.0020411121658980846
Tesla,"Lucid (LCID) trolls Tesla using Elon Musk’s AI to ask, ‘What’s the best luxury EV?’","Lucid Motors (LCID) took a jab at Tesla (TSLA), asking Elon Musk’s own AI to confirm which brand really has the best luxury EV.



 more…",http://electrek.co/2025/10/13/lucid-trolls-tesla-asks-elon-musks-ai-whats-the-best-luxury-ev/,2025-10-13T16:03:43Z,Electrek,negative,0.9999169111251831,0.9999169111251831,5.1203594921389595e-05,3.183089938829653e-05
Tesla,BlackRock CEO Larry Fink: Bitcoin and Crypto 'Serve Same Purpose as Gold',BlackRock’s CEO walked back 2017 comments on Bitcoin in a recent interview and said he now sees it as a legitimate alternative asset.,https://decrypt.co/344062/larry-fink-bitcoin-alternative-investment,2025-10-13T16:03:19Z,Decrypt,negative,0.9999858140945435,0.9999858140945435,4.878746949543711e-06,9.291137757827528e-06
Tesla,"US stock markets surged sharply today, reversing Friday’s massive loss: Dow, S&P 500, Nasdaq stage comeback as Trump tempers China tariff talk — top stock pick today","US stock markets surged Monday. The Dow jumped 574 points, rebounding from Friday’s 1.05% loss. The S&P 500 and Nasdaq gained 1.1% and 1.5%, recovering after Friday’s sharp declines of 0.8% and 1.7%. President Trump eased tariff fears on China. Tech stocks le…",https://economictimes.indiatimes.com/news/international/us/us-stock-markets-surged-sharply-today-reversing-fridays-massive-loss-dow-sp-500-nasdaq-stage-comeback-as-trump-tempers-china-tariff-talk-top-stock-pick-today/articleshow/124530996.cms,2025-10-13T15:59:30Z,The Times of India,neutral,0.9998297691345215,2.2524836822412908e-05,0.9998297691345215,0.0001476529723731801
Tesla,Elon Musk’s Boring Company Accused of Nearly 800 Environmental Violations on Las Vegas Project,"Nevada could’ve fined the company more than $3 million, but regulators are seeking a reduced penalty of $242,800, citing an “extraordinary number of violations.”",https://gizmodo.com/elon-musks-boring-company-accused-of-nearly-800-environmental-violations-on-las-vegas-project-2000671820,2025-10-13T15:15:01Z,Gizmodo.com,positive,0.9951825737953186,0.003582484321668744,0.001234913826920092,0.9951825737953186
Tesla,Air Serbia is Launching Flights Between Belgrade and Toronto,"Air Serbia is launching 2x weekly flights between Nikola Tesla Airport in Belgrade and Toronto Pearson International Airport in May 2026.
The post Air Serbia is Launching Flights Between Belgrade and Toronto appeared first on ATX Jetsetter.",https://atxjetsetter.com/post/air-serbia-is-launching-flights-between-belgrade-and-toronto/,2025-10-13T15:05:51Z,Atxjetsetter.com,negative,0.9999982118606567,0.9999982118606567,7.513082209698041e-07,1.1143395113322185e-06
Tesla,"Bloom Energy, USA Rare Earth, Broadcom, Tesla And Other Big Stocks Moving Higher On Monday","U.S. stocks were higher, with the Dow Jones index gaining around 500 points on Monday.
Shares of Bloom Energy Corporation (NYSE:BE) rose sharply during Monday's session after the company announced a $5 billion partnership with Brookfield Asset Management Inc.…",https://biztoc.com/x/51ecfe8095c49c37,2025-10-13T14:54:00Z,Biztoc.com,neutral,0.9997138381004333,0.00026909742155112326,0.9997138381004333,1.6999485524138436e-05
Tesla,Are Young Entrepreneurs Overhyped? 'The Press Loves To Sensationalize The Young Guys',"Teen entrepreneurs and business owners in their 20s are harder to find than entrepreneurs who are in their 30s, 40s, and 50s. However, this rarity has also...",https://finance.yahoo.com/news/young-entrepreneurs-overhyped-press-loves-144607213.html,2025-10-13T14:46:07Z,Yahoo Entertainment,positive,0.9914876222610474,0.008019553497433662,0.0004928402486257255,0.9914876222610474
Tesla,"Here are Monday's biggest analyst calls: Nvidia, Apple, Tesla, AMD, Estee Lauder, Oracle, Yelp & more","Access Denied
You don't have permission to access ""http://www.cnbc.com/2025/10/13/monday-stocks-from-analyst-calls-like-nvidia.html"" on this server.
Reference #18.c607d417.1760365894.aedfb453
https://errors.edgesuite.net/18.c607d417.1760365894.aedfb453",https://biztoc.com/x/334b74aa005227ed,2025-10-13T14:31:50Z,Biztoc.com,negative,0.9997885823249817,0.9997885823249817,0.00017441841191612184,3.709784505190328e-05
Tesla,"Um, Ok: Meek Mill Asks How He Can Get Promo Like D4vd For His Next Album",Meek says the darnest things..,https://hiphopwired.com/2868359/meek-mill-d4vd/,2025-10-13T14:30:42Z,Hip-Hop Wired,negative,0.9997959733009338,0.9997959733009338,8.112205978250131e-05,0.0001229153131134808
Tesla,US Probes Driver Assistance Software in 2.9 Million Tesla Vehicles Over Traffic Violations,The U.S. National Highway Traffic Safety Administration said on Thursday that it is opening an investigation into 2.88 million Tesla vehicles equipped with its Full Self-Driving system over more than 50 reports of traffic-safety violations and a series of cra…,https://www.insurancejournal.com/news/national/2025/10/13/843431.htm,2025-10-13T14:22:56Z,Insurance Journal,negative,0.784047544002533,0.784047544002533,0.0005334253655746579,0.21541905403137207
Tesla,Toyota’s best-selling car may finally go electric: Here’s our first look at the Corolla EV,"A fully electric Corolla? Toyota’s best-selling car of all time looks to be finally going electric after the automaker previewed the Corolla EV for the first time.



 more…",http://electrek.co/2025/10/13/toyotas-best-selling-car-electric/,2025-10-13T14:20:35Z,Electrek,negative,0.9782877564430237,0.9782877564430237,0.021700607612729073,1.1691223335219547e-05
Tesla,"As Tesla Kicks Off Cybertruck Sales in Qatar, Should You Buy, Sell, or Hold TSLA Stock?","Join Barchart Premier to get Screeners that run automatically with the results emailed to you!
FREE 30 Day Trial
- Market Pulse
- VolatilityVolume & Open InterestHorizontal StrategiesButterfly Strategies
-
- Market PulseResourcesEuropean FuturesEuropean Group…",https://biztoc.com/x/8fba9b8088e3fac5,2025-10-13T14:09:34Z,Biztoc.com,negative,0.9998618364334106,0.9998618364334106,0.0001357635046588257,2.3624136247235583e-06
Tesla,Tesla To $300? Here Are 10 Top Analyst Forecasts For Monday,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page.
Susquehanna raised GE Vernova Inc. (NYSE:GEV) price target from $736 …",https://biztoc.com/x/424fe49632100909,2025-10-13T13:58:13Z,Biztoc.com,negative,0.9898281097412109,0.9898281097412109,0.008095091208815575,0.0020769124384969473
Tesla,"Factbox-From OpenAI to Meta, firms channel billions into AI infrastructure as demand booms","The companies said OpenAI would design the chips, which Broadcom will develop and deploy starting in the second half of 2026.  AMD agreed to supply...",https://finance.yahoo.com/news/factbox-openai-meta-firms-channel-135446827.html,2025-10-13T13:54:46Z,Yahoo Entertainment,negative,0.9999659061431885,0.9999659061431885,2.3697104552411474e-05,1.0369473784521688e-05
Tesla,‘The Stella show’: the executive at the heart of BYD’s global push,Stella Li is steering the Chinese carmaker through price wars at home and tariffs abroad in its pursuit of EV dominance,https://www.irishtimes.com/business/2025/10/13/the-stella-show-the-executive-at-the-heart-of-byds-global-push/,2025-10-13T13:52:17Z,The Irish Times,negative,0.9127134680747986,0.9127134680747986,0.08668364584445953,0.0006029328797012568
Tesla,One of the Best Growth Stocks to Buy Now?,"Tesla Inc. (NASDAQ:TSLA) is one of the best growth stocks to buy now. On October 9, RBC Capital analyst Tom Narayan maintained a Buy rating on Tesla and set a price target of $500.00. This rating came ahead of the company’s Q3 2025 earnings report. As for Q2,…",https://biztoc.com/x/c5c31862904ef3ba,2025-10-13T13:47:56Z,Biztoc.com,neutral,0.9999986886978149,1.3083713383821305e-06,0.9999986886978149,3.1038911885161724e-08
NVIDIA,Dell Pro Max mini-PC announced for AI workloads with Nvidia GB10 SoC,Dell has unveiled its newest Pro Max mini-PC powered by Nvidia's GB10 chip. It comes with 128 GB of unified memory and 10 Gb/s Ethernet.,https://www.notebookcheck.net/Dell-Pro-Max-mini-PC-announced-for-AI-workloads-with-Nvidia-GB10-SoC.1137684.0.html,2025-10-13T17:01:00Z,Notebookcheck.net,negative,0.9998514652252197,0.9998514652252197,0.00013875500007998198,9.82397159532411e-06
NVIDIA,Heron Power Reinvents the Power Foundation for Gigascale AI,"Heron Power’s first product, the Heron Link, offers a simpler, more efficient, and denser power solution for 800V DC AI infrastructure. ......",https://www.globenewswire.com/news-release/2025/10/13/3165715/0/en/Heron-Power-Reinvents-the-Power-Foundation-for-Gigascale-AI.html,2025-10-13T17:00:00Z,GlobeNewswire,neutral,0.9951980710029602,0.00479526724666357,0.9951980710029602,6.656546247540973e-06
NVIDIA,Broadcom Stock Surges On OpenAI Chip Deal,"stock jumped on Monday after the fabless chipmaker announced a deal to supply AI processors for artificial intelligence leader OpenAI. Broadcom's deal follows similar OpenAI arrangements with chip rivals AMD (AMD) and Nvidia (NVDA).
Under their ""strategic col…",https://biztoc.com/x/64b005f45d0367a7,2025-10-13T16:56:28Z,Biztoc.com,neutral,0.9892918467521667,0.010702728293836117,0.9892918467521667,5.370512099034386e-06
NVIDIA,Breakout Watch: This AI-Fueled Palantir Peer And Nvidia Partner Is No Flake,"Hailing from the artificial intelligence-fueled enterprise software industry alongside Palantir Technologies (PLTR), Snowflake (SNOW) sports a powerhouse partner network that includes Nvidia (NVDA), Microsoft (MSFT) and Amazon.com (AMZN) through its Amazon We…",https://biztoc.com/x/99ad2bb96d47f48d,2025-10-13T16:56:24Z,Biztoc.com,negative,0.9600582718849182,0.9600582718849182,0.017333030700683594,0.022608710452914238
NVIDIA,Did AMD Just Say Checkmate to Nvidia?,,https://biztoc.com/x/9680a6e7124f4a2e,2025-10-13T16:55:57Z,Biztoc.com,negative,0.999988317489624,0.999988317489624,4.069469014211791e-06,7.57729003453278e-06
NVIDIA,Broadcom Stock Surges On OpenAI Chip Deal - Investor's Business Daily,"Broadcom Stock Surges On OpenAI Chip DealInvestor's Business Daily Broadcom stock pops 9% on OpenAI custom chip deal, adding to Nvidia and AMD agreementsCNBC OpenAI and Broadcom announce strategic collaboration to deploy 10 gigawatts of OpenAI-designed AI acc…",https://slashdot.org/firehose.pl?op=view&amp;id=179771466,2025-10-13T16:52:41Z,Slashdot.org,neutral,0.9979619979858398,0.002036827616393566,0.9979619979858398,1.1668823844956933e-06
NVIDIA,"The Acer Predator Helios Neo 16S AI wants to do it all, and it just might | Review",The Acer Predator Helios Neo 16S AI is an easy recommendation for anyone after an RTX 5070 Ti rig that wants to do it all.,https://www.gamesradar.com/hardware/laptops/acer-predator-helios-neo-16s-ai-review/,2025-10-13T16:32:37Z,GamesRadar+,negative,0.7123122811317444,0.7123122811317444,0.2865934371948242,0.0010943264933302999
NVIDIA,Taiwan Semi (TSM) is Going to $400,Top semi foundry is the backbone of the AI economy and makes NVIDIA magic possible,https://finance.yahoo.com/news/taiwan-semi-tsm-going-400-163200307.html,2025-10-13T16:32:00Z,Yahoo Entertainment,neutral,0.9481884241104126,0.05169586464762688,0.9481884241104126,0.00011574626842048019
NVIDIA,"Investors Purchased 33% of Single-Family Homes In Q2, Report Finds","Real estate investors made just over one-third of all single-family home purchases in Q2, according to the Q2 2025 Investor Pulse Report from BatchData and...",https://finance.yahoo.com/news/investors-purchased-33-single-family-163104147.html,2025-10-13T16:31:04Z,Yahoo Entertainment,negative,0.9999929666519165,0.9999929666519165,2.316105337740737e-06,4.806057404493913e-06
NVIDIA,Broadcom cozies up to OpenAI for 10 GW custom chip love-in,"Every human deserves their own accelerator, says ChatGPT creator Broadcom has cuddled up with OpenAI as the ChatGPT outfit looks for ever more help building out the vast infrastructure it needs to deliver on its dreams of advanced intelligence – and possibly …",https://www.theregister.com/2025/10/13/openai_broadcom_deal/,2025-10-13T16:29:26Z,Theregister.com,neutral,0.8120575547218323,0.18788109719753265,0.8120575547218323,6.134046270744875e-05
NVIDIA,"Chip Stocks Drop AMD, Nvidia, and Intel Sink After China Restricts Rare Earth Exports",Investors worry supply controls could disrupt chip production and raise costs,https://finance.yahoo.com/news/chip-stocks-drop-amd-nvidia-162700237.html,2025-10-13T16:27:00Z,Yahoo Entertainment,positive,0.999994158744812,7.033890483398864e-07,5.196286110731307e-06,0.999994158744812
NVIDIA,Walmart Deals of the Day: Game on the Go With a $699 Acer Nitro V16 Laptop,"Plus, over $50 off Beats' sporty Fit Pro earbuds and a budget-friendly Anker robot vacuum that's on sale for just $149.",https://www.cnet.com/deals/walmart-deals-of-the-day-october-13/,2025-10-13T16:26:00Z,CNET,negative,0.6674562096595764,0.6674562096595764,0.3324901759624481,5.3611765906680375e-05
NVIDIA,'Very troubling': AI's self-investment spree sets off bubble alarms on Wall Street,"The companies at the center of the artificial intelligence boom are investing billions of dollars in each other — and analysts say that the increasing entanglement is adding to risk of an AI bubble.
Nvidia (NVDA) in late September said it would invest up to $…",https://biztoc.com/x/a80d5405340b537f,2025-10-13T16:22:48Z,Biztoc.com,negative,0.9816473126411438,0.9816473126411438,0.004099258687347174,0.014253394678235054
NVIDIA,"Cloudflare (NET) Stock Trades Up, Here Is Why",Shares of cloud security and performance company Cloudflare (NYSE:NET) jumped 3.5% in the afternoon session after the company announced a partnership with...,https://finance.yahoo.com/news/cloudflare-net-stock-trades-why-162126386.html,2025-10-13T16:21:26Z,Yahoo Entertainment,neutral,0.9999353885650635,5.98962651565671e-05,0.9999353885650635,4.726682618638733e-06
